Included,userid,userid_y,category,Pi_alters_ratio,USLR,SLR,dataset
1,phaedra-riley,donny-tsang,TFN,0.3765372453278844,0.2676767676767677,0.19574944071588368,Weeplace
2,phaedra-riley,mohit-santram,TFN,0.5245582526605485,0.33585858585858586,0.32997762863534674,Weeplace
3,phaedra-riley,corrine-brown,TFN,0.5551921502584313,0.3409090909090909,0.3590604026845637,Weeplace
4,phaedra-riley,adam-simon,TFN,0.6026155907124507,0.351010101010101,0.4284116331096197,Weeplace
5,phaedra-riley,alex-rainert,TFN,0.7112353545432103,0.3686868686868687,0.5369127516778524,Weeplace
6,phaedra-riley,karen-bonna-rainert,TFN,0.7423494201189804,0.3712121212121212,0.6644295302013423,Weeplace
7,phaedra-riley,sonali-sridhar,TFN,0.7808432353502415,0.3863636363636364,0.7102908277404921,Weeplace
8,phaedra-riley,tom-a2,TFN,0.7810837822292674,0.3863636363636364,0.7136465324384788,Weeplace
9,phaedra-riley,daniel-shiffman,TFN,0.7895840177253984,0.3888888888888889,0.7315436241610739,Weeplace
10,phaedra-riley,takashi-m,TFN,0.7968489840094953,0.4015151515151515,0.7527964205816555,Weeplace
1,phil-gillman,darrell-whitelaw,TFN,0.3068735027295562,0.12111292962356793,0.03900210822206606,Weeplace
2,phil-gillman,ryan-moede,TFN,0.4430615697890576,0.16366612111292966,0.055867884750527064,Weeplace
3,phil-gillman,matthew-lucero,TFN,0.5109554847750145,0.19639934533551556,0.0938158819395643,Weeplace
4,phil-gillman,michael-janiak,TFN,0.528503566561348,0.20130932896890344,0.12649332396345747,Weeplace
5,phil-gillman,daniel-lammon,TFN,0.5297737322485887,0.2078559738134206,0.13352073085031624,Weeplace
6,phil-gillman,grellan-harty,TFN,0.5431505391069884,0.2307692307692308,0.14476458186929025,Weeplace
7,phil-gillman,alexis-karlin,TFN,0.5451573186599146,0.23404255319148934,0.14722417427969078,Weeplace
8,phil-gillman,aaron-rutledge,TFN,0.5541410763424527,0.2536824877250409,0.17006324666198172,Weeplace
9,phil-gillman,mike-damico,TFN,0.5569058198511183,0.2635024549918167,0.17498243148278286,Weeplace
10,phil-gillman,doug-jaeger,TFN,0.619513859333385,0.29623567921440264,0.21047083626141955,Weeplace
1,phoebe-e,dens,TFN,0.1581280611858485,0.11209068010075568,0.06843455945252352,Weeplace
2,phoebe-e,mohit-santram,TFN,0.2896597296088979,0.16750629722921914,0.11804961505560307,Weeplace
3,phoebe-e,benny-wong,TFN,0.406952544828261,0.23551637279596974,0.17365269461077845,Weeplace
4,phoebe-e,tim-shey,TFN,0.4953900475837196,0.2657430730478589,0.2254063301967493,Weeplace
5,phoebe-e,indira-vaidy,TFN,0.5189713186770131,0.29345088161209065,0.2668947818648417,Weeplace
6,phoebe-e,tim-vetter,TFN,0.5332531059189222,0.3173803526448363,0.30795551753635586,Weeplace
7,phoebe-e,lisa-kamm,TFN,0.5395391418220906,0.3236775818639798,0.3259195893926433,Weeplace
8,phoebe-e,michael-sharon,TFN,0.5627870117820813,0.32871536523929473,0.34473909324208724,Weeplace
9,phoebe-e,soup-soup,TFN,0.6692555486818488,0.3816120906801008,0.4101796407185629,Weeplace
10,phoebe-e,lawrence-lewitinn,TFN,0.6805748803305928,0.3904282115869018,0.4345594525235244,Weeplace
1,powen-shiah,liron-tocker,TFN,0.2836733209096008,0.036945812807881784,0.0173992673992674,Weeplace
2,powen-shiah,hendric-rusch,TFN,0.36648153665730376,0.056650246305418726,0.05952380952380953,Weeplace
3,powen-shiah,linus-graybill,TFN,0.6587287729622476,0.16133004926108374,0.15521978021978022,Weeplace
4,powen-shiah,tom-milewski,TFN,0.7425145618552573,0.1933497536945813,0.19963369963369965,Weeplace
5,powen-shiah,jesse-middleton,TFN,0.7847667693290201,0.2364532019704433,0.2577838827838828,Weeplace
6,powen-shiah,chrissy-rockwell,TFN,0.8605269044415017,0.2623152709359606,0.3081501831501832,Weeplace
7,powen-shiah,jen-j-walker,TFN,0.8651493573116812,0.2746305418719212,0.32600732600732596,Weeplace
8,powen-shiah,mikey-il,TFN,0.8139233867917641,0.33374384236453203,0.4478021978021978,Weeplace
9,powen-shiah,tim-bonnemann,TFN,0.8217010475304862,0.3423645320197045,0.4537545787545788,Weeplace
10,powen-shiah,jim-cavanagh,TFN,0.8510426246886119,0.3583743842364532,0.49496336996337,Weeplace
1,prashant-agarwal,david-porter,TFN,0.4260836393573375,0.07321428571428573,0.04830917874396135,Weeplace
2,prashant-agarwal,charlie-gower,TFN,0.4481843166208779,0.08214285714285714,0.05603864734299517,Weeplace
3,prashant-agarwal,nick-black,TFN,0.5246644121832242,0.0875,0.06859903381642513,Weeplace
4,prashant-agarwal,claire-rowland,TFN,0.5312805726656981,0.08928571428571429,0.07246376811594203,Weeplace
5,prashant-agarwal,will-aldrich,TFN,0.5447420730568997,0.1,0.08599033816425121,Weeplace
6,prashant-agarwal,andrew-parker,TFN,0.6593979869376977,0.15178571428571427,0.1391304347826087,Weeplace
7,prashant-agarwal,jon-keegan,TFN,0.6848091143801319,0.16071428571428573,0.14879227053140096,Weeplace
8,prashant-agarwal,louisa,TFN,0.6947214874780587,0.16428571428571428,0.15169082125603864,Weeplace
9,prashant-agarwal,perry-blacher,TFN,0.7080657581482104,0.1732142857142857,0.16135265700483092,Weeplace
10,prashant-agarwal,whitney-mcnamara,TFN,0.7493873676925468,0.1875,0.1845410628019324,Weeplace
1,rameet-chawla,ryan-matzner,TFN,0.1450922182351073,0.1676300578034682,0.1366622864651774,Weeplace
2,rameet-chawla,mae-karwowski,TFN,0.553230987880686,0.20809248554913296,0.2496714848883049,Weeplace
3,rameet-chawla,matt-hunter,TFN,0.7865199918766788,0.2697495183044316,0.3219448094612352,Weeplace
4,rameet-chawla,mandi-mullahey,TFN,0.9340802098084724,0.3063583815028902,0.3679369250985545,Weeplace
5,rameet-chawla,ishmael-vasquez,TFN,0.9762675255004885,0.3179190751445087,0.4257555847568989,Weeplace
6,rameet-chawla,vishal-sapra,TFN,1.1392433077319233,0.371868978805395,0.6005256241787122,Weeplace
7,rameet-chawla,michael-piliero,TFN,1.1676685646950635,0.3776493256262041,0.6320630749014454,Weeplace
8,rameet-chawla,andy-morris,TFN,1.1838265930169802,0.3853564547206166,0.6438896189224704,Weeplace
9,rameet-chawla,vivek-sharma,TFN,1.2298021557742351,0.3969171483622351,0.7056504599211564,Weeplace
10,rameet-chawla,chris-rodemeyer,TFN,1.2533424084052698,0.4084778420038536,0.7332457293035479,Weeplace
1,rannie-turingan,james-olsen,TFN,0.7178470267528899,0.06152433425160698,0.03050939798420049,Weeplace
2,rannie-turingan,nicole-dcruz,TFN,0.6367021099536779,0.12947658402203854,0.07981476436938165,Weeplace
3,rannie-turingan,chris-brooker,TFN,0.7242497430010632,0.155188246097337,0.10187959684009806,Weeplace
4,rannie-turingan,adam-schwabe,TFN,0.7509303976963554,0.19467401285583105,0.15717788068646146,Weeplace
5,rannie-turingan,duane-brown,TFN,0.7534895642315877,0.2323232323232323,0.21819667665486245,Weeplace
6,rannie-turingan,john-leschinski,TFN,0.7452621923445435,0.2470156106519743,0.2495232906564969,Weeplace
7,rannie-turingan,martin-waxman,TFN,0.7554706828243399,0.2598714416896235,0.2688640697357668,Weeplace
8,rannie-turingan,casie-stewart,TFN,0.7648775649725196,0.2727272727272727,0.3001906837374013,Weeplace
9,rannie-turingan,matt-haughey,TFN,0.7667901307331619,0.27915518824609736,0.30427676382457103,Weeplace
10,rannie-turingan,will-lam,TFN,0.7807099230217684,0.29017447199265384,0.3448651593571234,Weeplace
1,reid-beels,nathan-bergey,TFN,0.7705831991846585,0.09814814814814816,0.0886146943353898,Weeplace
2,reid-beels,don-park,TFN,0.9210902765937778,0.20555555555555555,0.2411665731912507,Weeplace
3,reid-beels,aaronpk,TFN,0.946230808563024,0.2777777777777778,0.3348289399887829,Weeplace
4,reid-beels,amber-case,TFN,0.9519069727313636,0.3111111111111111,0.4161525518788559,Weeplace
5,reid-beels,rick-turoczy,TFN,0.9115182371391021,0.3425925925925926,0.4946719012899608,Weeplace
6,reid-beels,akshay-dodeja,TFN,0.9359281265707527,0.3796296296296297,0.5524397083567022,Weeplace
7,reid-beels,adam-d,TFN,0.95092296133771,0.4074074074074074,0.6365675827257431,Weeplace
8,reid-beels,ouroboros,TFN,0.9648796510578054,0.4259259259259259,0.6735838474481212,Weeplace
9,reid-beels,tyler-gillies,TFN,0.967849038402496,0.4296296296296296,0.6842400448681997,Weeplace
10,reid-beels,michael-richardson5,TFN,0.9884448361114128,0.4296296296296296,0.709478407178912,Weeplace
1,renato-valdes-olmos,steven-van-wel,TFN,0.7987156281022759,0.3178082191780822,0.25121713729308665,Weeplace
2,renato-valdes-olmos,sandra-karis,TFN,0.9165092711365462,0.4191780821917808,0.4440116845180137,Weeplace
3,renato-valdes-olmos,jeffry-van-der-goot,TFN,0.9705022427241232,0.4520547945205479,0.5267770204479065,Weeplace
4,renato-valdes-olmos,ellen-van-den-berg,TFN,0.9931566584995744,0.463013698630137,0.5715676728334956,Weeplace
5,renato-valdes-olmos,edial-dekker,TFN,1.0291394195941734,0.5041095890410959,0.6358325219084713,Weeplace
6,renato-valdes-olmos,roel-van-der-ven,TFN,1.059576485273115,0.5123287671232877,0.6699123661148978,Weeplace
7,renato-valdes-olmos,markies-de_kock,TFN,1.0603584973773967,0.5424657534246575,0.7361246348588121,Weeplace
8,renato-valdes-olmos,johan-schaap,TFN,1.0472945045124222,0.5616438356164384,0.8257059396299903,Weeplace
9,renato-valdes-olmos,milann-bovenkamp-van-den,TFN,1.070943590705127,0.5726027397260274,0.928919182083739,Weeplace
10,renato-valdes-olmos,willem-spruijt,TFN,1.0756746982503866,0.5753424657534246,0.937682570593963,Weeplace
1,ricardo-diaz,iriggs,TFN,0.6647626910623401,0.025477707006369428,0.13514699429574376,Weeplace
2,ricardo-diaz,matt-m,TFN,0.7311230031576222,0.14394904458598726,0.34313295304958313,Weeplace
3,ricardo-diaz,mochi-popstar,TFN,0.6904459822074631,0.2394904458598726,0.4361562088635366,Weeplace
4,ricardo-diaz,shaun-rance,TFN,0.7308863219068987,0.2547770700636943,0.5028521281263713,Weeplace
5,ricardo-diaz,thas-naseemuddeen,TFN,0.7482825694720727,0.2636942675159236,0.5326897762176394,Weeplace
6,ricardo-diaz,michael-tabtabai,TFN,0.7605762072018561,0.2764331210191083,0.6147433084686266,Weeplace
7,ricardo-diaz,brandy-cole,TFN,0.7749667420174913,0.2802547770700637,0.7060114085125054,Weeplace
8,ricardo-diaz,tim-shea4,TFN,0.7931249177247527,0.29044585987261146,0.7275120666959193,Weeplace
9,ricardo-diaz,jason-woan,TFN,0.8119380122513403,0.3019108280254777,0.7608600263273365,Weeplace
10,ricardo-diaz,david-lee3,TFN,0.8199360220811049,0.3095541401273885,0.7836770513383062,Weeplace
1,richard-titus,tim-shey,TFN,0.16933395985511124,0.05348460291734198,0.04322766570605188,Weeplace
2,richard-titus,bob-buch,TFN,0.2888914901248268,0.07455429497568881,0.0670028818443804,Weeplace
3,richard-titus,ming-chan,TFN,0.3191192355001494,0.08265802269043761,0.07708933717579251,Weeplace
4,richard-titus,saneel-radia,TFN,0.3394146086759787,0.08752025931928688,0.08573487031700289,Weeplace
5,richard-titus,seth-goldstein,TFN,0.371589522321165,0.0940032414910859,0.1138328530259366,Weeplace
6,richard-titus,ritesh-patel,TFN,0.3919388302091762,0.10696920583468396,0.1282420749279539,Weeplace
7,richard-titus,tara-hunt,TFN,0.4059780031977296,0.1166936790923825,0.15345821325648415,Weeplace
8,richard-titus,robin-allenson,TFN,0.4083346218332481,0.11831442463533225,0.1563400576368876,Weeplace
9,richard-titus,hugh-garry,TFN,0.4129552042703977,0.12155591572123176,0.15922190201729106,Weeplace
10,richard-titus,evan-cohen,TFN,0.4349354704706429,0.12641815235008105,0.16786743515850144,Weeplace
1,richie-edquid,eye,TFN,0.5252681329303618,0.18461538461538465,0.19168900804289546,Weeplace
2,richie-edquid,jennifer-boyd,TFN,0.6416389753562827,0.2813186813186813,0.3190348525469169,Weeplace
3,richie-edquid,melodie-tao,TFN,0.7252781233107167,0.37142857142857133,0.4745308310991957,Weeplace
4,richie-edquid,jennifer-newell,TFN,0.7407750184066871,0.3736263736263736,0.5375335120643432,Weeplace
5,richie-edquid,downtownrob-marlbrough,TFN,0.8590769743166137,0.4131868131868132,0.6957104557640751,Weeplace
6,richie-edquid,derric-podschun,TFN,0.8900390569908531,0.4351648351648352,0.8498659517426274,Weeplace
7,richie-edquid,danielle-leighton,TFN,0.9178451688136046,0.43736263736263736,0.8914209115281502,Weeplace
8,richie-edquid,iizliz-p,TFN,0.923981878700306,0.4505494505494506,0.9477211796246648,Weeplace
9,richie-edquid,taylor-doms,TFN,0.9732661695293272,0.4637362637362638,1.0764075067024128,Weeplace
10,richie-edquid,steve-e,TFN,0.9815506369479864,0.4637362637362638,1.1179624664879355,Weeplace
1,rick-turoczy,marcelino-alvarez,TFN,0.3250116569513997,0.14497041420118342,0.15021770682148042,Weeplace
2,rick-turoczy,adam-d,TFN,0.438664409332626,0.2189349112426036,0.21335268505079827,Weeplace
3,rick-turoczy,nathan-bergey,TFN,0.4625935943466691,0.2396449704142012,0.26197387518142234,Weeplace
4,rick-turoczy,akshay-dodeja,TFN,0.5359682155791035,0.2958579881656805,0.3381712626995646,Weeplace
5,rick-turoczy,aaronpk,TFN,0.5644101673263158,0.3284023668639053,0.4027576197387518,Weeplace
6,rick-turoczy,michael-richardson5,TFN,0.6195626123301239,0.33136094674556216,0.43251088534107396,Weeplace
7,rick-turoczy,don-park,TFN,0.6329881992317361,0.34911242603550297,0.4912917271407837,Weeplace
8,rick-turoczy,scott-andreas,TFN,0.6199162564677955,0.3875739644970414,0.5950653120464441,Weeplace
9,rick-turoczy,ouroboros,TFN,0.6252058603871974,0.3964497041420119,0.6175616835994194,Weeplace
10,rick-turoczy,darius-monsef,TFN,0.6264701931472679,0.3964497041420119,0.6211901306240929,Weeplace
1,rick-webb,nate-bolt,TFN,0.2135672697451826,0.09108527131782944,0.06201834862385321,Weeplace
2,rick-webb,doug-pfeffer,TFN,0.5001450120649225,0.13953488372093026,0.09944954128440367,Weeplace
3,rick-webb,micah-saul,TFN,0.5256733170680171,0.16569767441860464,0.14238532110091742,Weeplace
4,rick-webb,nick-douglas,TFN,0.5925291890832813,0.2364341085271318,0.20954128440366973,Weeplace
5,rick-webb,ryan-king,TFN,0.6353206391463238,0.25290697674418605,0.2638532110091743,Weeplace
6,rick-webb,cap-watkins,TFN,0.6409210078414312,0.2625968992248062,0.3038532110091743,Weeplace
7,rick-webb,caroline-mccarthy,TFN,0.6562934588449981,0.31492248062015504,0.4058715596330275,Weeplace
8,rick-webb,anthony-dines,TFN,0.7497632503892061,0.3352713178294573,0.4935779816513762,Weeplace
9,rick-webb,manlio-lo-conte,TFN,0.7894508713550273,0.3420542635658915,0.5420183486238532,Weeplace
10,rick-webb,alli,TFN,0.8131454533897201,0.3594961240310077,0.6143119266055046,Weeplace
1,rick-wion,tyler-travitz,TFN,0.344102751986491,0.057242990654205614,0.06780422092501122,Weeplace
2,rick-wion,len-kendall,TFN,0.4793884363360954,0.0969626168224299,0.14952851369555456,Weeplace
3,rick-wion,brant-kelsey,TFN,0.5063335462023519,0.11214953271028036,0.16344858554108666,Weeplace
4,rick-wion,jeff-beringer,TFN,0.5254523569061131,0.11682242990654206,0.18410417602155368,Weeplace
5,rick-wion,aaron-bailey2,TFN,0.527476132735773,0.11682242990654206,0.18769645262685228,Weeplace
6,rick-wion,rob-vernon,TFN,0.5335871760246559,0.1191588785046729,0.18994162550516389,Weeplace
7,rick-wion,adam-p,TFN,0.5344353023721085,0.12266355140186914,0.19263583295913786,Weeplace
8,rick-wion,tristan,TFN,0.5377788282675094,0.125,0.19577907498877412,Weeplace
9,rick-wion,nathan-bonilla-warford,TFN,0.5385834475258503,0.1261682242990654,0.1984732824427481,Weeplace
10,rick-wion,sean-everett,TFN,0.5446542722501592,0.1483644859813084,0.2352941176470588,Weeplace
1,ricky-engelberg,j-allen,TFN,0.377519540218946,0.12665684830633284,0.08647313156269303,Weeplace
2,ricky-engelberg,joe-magliaro,TFN,0.8490866706854067,0.24300441826215025,0.1883878937615812,Weeplace
3,ricky-engelberg,jill-nussbaum,TFN,0.8670381981266044,0.25184094256259204,0.2328597899938233,Weeplace
4,ricky-engelberg,witz,TFN,0.8908622211591446,0.3122238586156112,0.3316862260654725,Weeplace
5,ricky-engelberg,ian-spalter,TFN,0.9228445401932188,0.3313696612665685,0.3761581222977146,Weeplace
6,ricky-engelberg,richard-ting,TFN,0.9374428304496109,0.33726067746686306,0.4008647313156269,Weeplace
7,ricky-engelberg,alex-mestas,TFN,0.9664264245786321,0.35640648011782033,0.4706609017912292,Weeplace
8,ricky-engelberg,noel-billig,TFN,0.975990417161684,0.3593519882179676,0.5114268066707844,Weeplace
9,ricky-engelberg,kat-egan,TFN,0.9789520348236544,0.36671575846833576,0.5274861025324274,Weeplace
10,ricky-engelberg,paul-b-s,TFN,0.9797181445278579,0.36671575846833576,0.5367510809141446,Weeplace
1,ritwik-dey,geetika-agrawal,TFN,0.5244374422344489,0.09919571045576407,0.05311355311355311,Weeplace
2,ritwik-dey,dawn-winchester,TFN,0.35643291006471145,0.13672922252010725,0.2243589743589744,Weeplace
3,ritwik-dey,ian-spalter,TFN,0.4990556458490239,0.16085790884718498,0.2866300366300366,Weeplace
4,ritwik-dey,masha-ioveva,TFN,0.5514537467028073,0.2037533512064343,0.3543956043956044,Weeplace
5,ritwik-dey,dave-edwards,TFN,0.5839209947845047,0.2198391420911528,0.4743589743589744,Weeplace
6,ritwik-dey,jeff-fall,TFN,0.6054314021997945,0.2198391420911528,0.4835164835164835,Weeplace
7,ritwik-dey,karen-bonna-rainert,TFN,0.6005126361916246,0.2359249329758713,0.5146520146520146,Weeplace
8,ritwik-dey,rithesh-menon,TFN,0.6115768168622954,0.2600536193029491,0.5357142857142857,Weeplace
9,ritwik-dey,mark-shewmaker,TFN,0.6529622686301448,0.26541554959785524,0.5531135531135531,Weeplace
10,ritwik-dey,shweyta-mudgal,TFN,0.6573567202212123,0.28418230563002683,0.5686813186813187,Weeplace
1,rob-fishman,danielle-oliver,TFN,0.4736640761726586,0.08675078864353312,0.05652535328345803,Weeplace
2,rob-fishman,jacob-slevin,TFN,0.520440458752851,0.1309148264984227,0.09975062344139653,Weeplace
3,rob-fishman,craig-kanalley,TFN,0.7939953860744591,0.15772870662460567,0.1371571072319202,Weeplace
4,rob-fishman,zach-kubin,TFN,0.8215787605844421,0.1892744479495268,0.17373233582709893,Weeplace
5,rob-fishman,brian-stelter,TFN,0.8134876882927783,0.2570977917981073,0.2551953449709061,Weeplace
6,rob-fishman,john-shankman,TFN,0.8672990363959775,0.26813880126182965,0.28345802161263506,Weeplace
7,rob-fishman,michael-seiler,TFN,0.9003273179010417,0.27917981072555204,0.2984206151288445,Weeplace
8,rob-fishman,david-pessah,TFN,0.915502015271274,0.2823343848580442,0.3183707398171239,Weeplace
9,rob-fishman,xavier-damman,TFN,0.9252021898606002,0.2886435331230284,0.3275145469659185,Weeplace
10,rob-fishman,david-rosenberg7,TFN,0.9553580506707638,0.3044164037854889,0.35328345802161265,Weeplace
1,robert-scoble,michael-celiceo,TFN,0.2150001250848496,0.07400379506641366,0.05032119914346895,Weeplace
2,robert-scoble,burt-herman,TFN,0.3807699582246241,0.1347248576850095,0.12633832976445394,Weeplace
3,robert-scoble,luke-kilpatrick,TFN,0.6148579482538755,0.17836812144212524,0.1937901498929336,Weeplace
4,robert-scoble,chris-hutchins,TFN,0.6875624628529743,0.2030360531309298,0.24839400428265526,Weeplace
5,robert-scoble,sarah-wulfeck,TFN,0.7116339433057366,0.2239089184060721,0.3008565310492505,Weeplace
6,robert-scoble,zak-j,TFN,0.7226731301157061,0.2296015180265655,0.32012847965738755,Weeplace
7,robert-scoble,chrissie-brodigan,TFN,0.7587502946242756,0.2333965844402277,0.34582441113490364,Weeplace
8,robert-scoble,mario-sundar,TFN,0.7782470098077772,0.23719165085388996,0.3650963597430407,Weeplace
9,robert-scoble,daniel-rhodes,TFN,0.7957546532159491,0.2409867172675522,0.3854389721627409,Weeplace
10,robert-scoble,chris-bergman,TFN,0.8051628949514245,0.24667931688804556,0.3982869379014989,Weeplace
1,rod-begbie,meg-croz,TFN,0.42411417523414013,0.09703947368421052,0.11080459770114942,Weeplace
2,rod-begbie,bacon-begbie,TFN,0.5006757663086462,0.12171052631578948,0.1986206896551724,Weeplace
3,rod-begbie,timoni-grone,TFN,0.5843515387132429,0.2236842105263158,0.288735632183908,Weeplace
4,rod-begbie,jenna-langer,TFN,0.6118460616637613,0.25,0.3071264367816092,Weeplace
5,rod-begbie,brynn-evans,TFN,0.6553245792791393,0.2911184210526316,0.3770114942528736,Weeplace
6,rod-begbie,keith-robinson,TFN,0.6890535067787061,0.3371710526315789,0.480919540229885,Weeplace
