,NumPlaceid,NumUniqPlaceid,NumFriends,ShannonEntropy,LZ_entropy,LZ_entropy2,LZ_entropy10,LZ_entropy100,Predictability2,Predictability10,Predictability100,CrossEntropy,CrossPredictability2
jorg-pacher,555,215,2,6.631010639811752,4.921761574403497,4.921761574403497,4.921761574403497,4.921761574403497,0.5682094348119988,0.5682094348119988,0.5682094348119988,6.515806500901526,0.39098871082556025
nadya-jahan,147,97,13,6.085028552010286,4.968787956295519,4.968787956295519,4.968787956295519,4.968787956295519,0.44686410561577167,0.44686410561577167,0.44686410561577167,7.747766376552988,-0.08226193137472385
ben-carey,154,109,2,6.474774237020212,5.540025382509975,5.540025382509975,5.540025382509975,5.540025382509975,0.3673463904925608,0.3673463904925608,0.3673463904925608,8.90003913590626,-0.2273545769017448
sj-erickson,1360,303,3,6.866240530363398,4.446222259154294,4.446222259154294,4.446222259154294,4.446222259154294,0.6615328287938895,0.6615328287938895,0.6615328287938895,8.572035538858335,0.25514412983091206
michael-nugent,865,218,9,5.93331975970334,3.9789821871680036,3.9789821871680036,3.9789821871680036,3.9789821871680036,0.684325731040466,0.684325731040466,0.684325731040466,9.157891163190888,0.11352948406760545
tanya-rabourn,651,259,5,6.975477202467556,4.979198396310007,4.979198396310007,4.979198396310007,4.979198396310007,0.5725274608607009,0.5725274608607009,0.5725274608607009,9.291839916112826,0.021847036111702814
kenneth-svenningsen,251,76,2,4.485928892014007,3.4028187619755843,3.4028187619755843,3.4028187619755843,3.4028187619755843,0.6855792309066163,0.6855792309066163,0.6855792309066163,9.476997197888773,-0.20311087338668712
marc-shelkin,102,90,18,6.375712964456888,5.918151172879065,5.918151172879065,5.918151172879065,5.918151172879065,0.22728439801256958,0.22728439801256958,0.22728439801256958,7.491090817189961,-0.1216869971624901
andy-keetch,113,75,9,5.818610184629944,5.004417030863093,5.004417030863093,5.004417030863093,5.004417030863093,0.4081555522441126,0.4081555522441126,0.4081555522441126,5.550164387432313,0.317061087576728
ryan-closs,345,156,7,6.2953350626290305,5.0320175265131635,5.0320175265131635,5.0320175265131635,5.0320175265131635,0.5213381247765134,0.5213381247765134,0.5213381247765134,7.522082969812021,0.19073573648398506
amanda85,434,208,2,6.813439284729777,5.424412603253787,5.424412603253787,5.424412603253787,5.424412603253787,0.49481876001835107,0.49481876001835107,0.49481876001835107,6.678711432759864,0.34339656153867815
larry-johnson,76,52,2,5.199670975477711,4.565793182901082,4.565793182901082,4.565793182901082,,0.4249112340076313,0.4249112340076313,,6.939578874419949,-0.1026563526221972
brad-meyers,515,179,6,5.553172997061594,4.209928076557486,4.209928076557486,4.209928076557486,4.209928076557486,0.6374337721022592,0.6374337721022592,0.6374337721022592,7.508054636307772,0.2577101928893485
familia-zuccardi,9,3,2,0.9864267287308424,1.6781955889988713,1.6781955889988713,,,0.7239425028221227,,,8.879583249612784,-0.630111233268985
chris-reinhard,1337,420,10,6.366310320699596,4.656088488891621,4.656088488891621,4.656088488891621,4.656088488891621,0.6422038088626337,0.6422038088626337,0.6422038088626337,6.494715858776277,0.4705923377135697
daniel-cisneros-medina,305,142,3,5.7167922960674655,4.08614116379436,4.08614116379436,4.08614116379436,4.08614116379436,0.6206825723397551,0.6206825723397551,0.6206825723397551,7.772920293873326,0.12271089947997553
thilo-specht,238,97,12,5.7851245673914615,4.685702313384765,4.685702313384765,4.685702313384765,4.685702313384765,0.5324053169115084,0.5324053169115084,0.5324053169115084,8.29598585351954,-0.060209578873382553
guillaume-sagnes,175,79,27,5.611860093723519,4.527645640870339,4.527645640870339,4.527645640870339,4.527645640870339,0.5257837564828548,0.5257837564828548,0.5257837564828548,8.85565427652024,-0.19626178326820268
sarah-roberts,459,217,10,7.106378517418334,5.605854706667041,5.605854706667041,5.605854706667041,5.605854706667041,0.47878177174960107,0.47878177174960107,0.47878177174960107,6.949390627255983,0.31556021026095415
leah-z,812,446,40,8.145973309579777,6.518482362752793,6.518482362752793,6.518482362752793,6.518482362752793,0.42735768152173564,0.42735768152173564,0.42735768152173564,7.197343622595222,0.35205505689303085
michele-n,304,106,2,5.814485345437833,4.17894994014475,4.17894994014475,4.17894994014475,4.17894994014475,0.6100773407294074,0.6100773407294074,0.6100773407294074,6.526008616781252,0.31772404960853395
grant-fitzgerald,817,232,2,6.339125395646186,3.973763239353959,3.973763239353959,3.973763239353959,3.973763239353959,0.6823954969782646,0.6823954969782646,0.6823954969782646,7.469272932990141,0.32143866690206563
brianog,416,68,2,3.595688639759404,2.504763268336813,2.504763268336813,2.504763268336813,2.504763268336813,0.7959319402250751,0.7959319402250751,0.7959319402250751,7.883169254445482,0.16890980039680478
anderson-costa,531,187,11,6.577902920294174,4.945384398124491,4.945384398124491,4.945384398124491,4.945384398124491,0.5627787299328766,0.5627787299328766,0.5627787299328766,6.714152430128617,0.3624835888992869
adrian-moreno,477,198,3,6.7158560769836875,5.1135810632706376,5.1135810632706376,5.1135810632706376,5.1135810632706376,0.5370840763491134,0.5370840763491134,0.5370840763491134,8.13133868698629,0.15608380243119416
luke-crawford,163,120,11,6.698952675714312,5.84313506897398,5.84313506897398,5.84313506897398,5.84313506897398,0.3283352348807197,0.3283352348807197,0.3283352348807197,6.522876284916497,0.213140019857347
geison-silva,58,50,4,5.543073020877736,5.1479226926878665,5.1479226926878665,5.1479226926878665,,0.25888007517607925,0.25888007517607925,,6.8078073875055125,-0.1393739979280645
luann-lee,704,166,5,5.837710341355626,4.053219634522615,4.053219634522615,4.053219634522615,4.053219634522615,0.6683427427458087,0.6683427427458087,0.6683427427458087,9.798394330520642,-0.048001017051039464
roland-crepeau,248,63,16,4.4217213942228835,3.3605463117137058,3.3605463117137058,3.3605463117137058,3.3605463117137058,0.6896287389470436,0.6896287389470436,0.6896287389470436,4.350657989893445,0.5763240163075407
julien-van-caneghem,70,24,1,3.434572896183838,3.109056602798172,3.109056602798172,3.109056602798172,,0.6447021067147862,0.6447021067147862,,9.243173983472952,-0.43062082330035273
emmanuel-marchal,165,104,9,6.12976399684368,5.128452174474935,5.128452174474935,5.128452174474935,5.128452174474935,0.4373384784871023,0.4373384784871023,0.4373384784871023,8.552215826752798,-0.16877331477191312
paul-kuhn,726,319,3,7.049192528667534,5.307521142911473,5.307521142911473,5.307521142911473,5.307521142911473,0.5460203531311942,0.5460203531311942,0.5460203531311942,7.506985560695699,0.3030870062344035
troy-mcguinness,297,117,10,5.1916222883919225,4.287614725620084,4.287614725620084,4.287614725620084,4.287614725620084,0.5962561618931391,0.5962561618931391,0.5962561618931391,5.938011981478996,0.3945598391861908
robert-hodapp,66,24,3,3.6037728830288693,3.068692399058907,3.068692399058907,3.068692399058907,,0.6461183592596159,0.6461183592596159,,8.188176705998535,-0.3053090795386274
jessica-lim,1361,367,2,6.507863415410578,4.595726334543281,4.595726334543281,4.595726334543281,4.595726334543281,0.6483738226115089,0.6483738226115089,0.6483738226115089,5.402513244524211,0.5754781241858273
david-troy,738,317,72,6.797501000098788,5.330764238417416,5.330764238417416,5.330764238417416,5.330764238417416,0.5447441945595705,0.5447441945595705,0.5447441945595705,5.485110272681075,0.5288949785941532
jamie-forrest,365,132,2,5.5271882897858795,4.087881208717228,4.087881208717228,4.087881208717228,4.087881208717228,0.6311504138995079,0.6311504138995079,0.6311504138995079,7.163478393514067,0.2541284228588356
niv-singer,48,27,9,3.7784911933164036,3.4815350653846173,3.4815350653846173,3.4815350653846173,,0.5518470653059583,0.5518470653059583,,5.478190432845426,0.09571687373644716
tom-morton,110,83,11,6.144470109788574,5.44488736122418,5.44488736122418,5.44488736122418,5.44488736122418,0.3308214247884542,0.3308214247884542,0.3308214247884542,6.438529872219392,0.13179058067026256
auris-a,117,63,1,5.231619860476895,3.7738623107570817,3.7738623107570817,3.7738623107570817,3.7738623107570817,0.5919502746456318,0.5919502746456318,0.5919502746456318,7.406464418711245,-0.08057676716503637
dan-wilkinson,20,15,3,3.721928094887362,3.4575424759098903,3.4575424759098903,3.4575424759098903,,0.416742143067566,0.416742143067566,,7.576608753911183,-0.43503292366498886
brian-schnack,365,133,4,5.711260018513769,4.314985720312629,4.314985720312629,4.314985720312629,4.314985720312629,0.6064838574410754,0.6064838574410754,0.6064838574410754,8.714452567267008,-0.030858966725466896
jason-tennyson,1066,342,8,6.552738901655138,4.851501889801485,4.851501889801485,4.851501889801485,4.851501889801485,0.6133034324932908,0.6133034324932908,0.6133034324932908,5.747708605473302,0.5276830004690253
akihiro-y,381,70,3,4.375360984514746,3.1530497861341273,3.1530497861341273,3.1530497861341273,3.1530497861341273,0.7302274584808931,0.7302274584808931,0.7302274584808931,5.8458028923169145,0.4330383423011253
joe-zadeh,642,359,3,7.9889482114033115,6.302702874455282,6.302702874455282,6.302702874455282,6.302702874455282,0.4297639386977812,0.4297639386977812,0.4297639386977812,8.650501276521311,0.13287489005203612
dennis-p,1228,609,3,8.437952460066175,6.426237873592341,6.426237873592341,6.426237873592341,6.426237873592341,0.47093664883425435,0.47093664883425435,0.47093664883425435,8.326484347250329,0.2706175124019337
stephanie-moss,728,335,5,7.548088958079867,5.860859016142804,5.860859016142804,5.860859016142804,5.860859016142804,0.48860402485604254,0.48860402485604254,0.48860402485604254,9.816047894841335,-0.04389315532889538
sung-van-der-peet,61,28,1,4.1869606352296955,3.512378423216855,3.512378423216855,3.512378423216855,,0.572120266159346,0.572120266159346,,9.184875342908283,-0.4510099497820866
malte-goesche,2627,321,9,5.273595815041156,2.8670849033864387,2.8670849033864387,2.8670849033864387,2.8670849033864387,0.8094445470851339,0.8094445470851339,0.8094445470851339,6.3522500207457515,0.5285875677724111
shoichi-toyama,443,111,5,5.759121911230938,3.751912485192556,3.751912485192556,3.751912485192556,3.751912485192556,0.6764107829137163,0.6764107829137163,0.6764107829137163,5.866052008412986,0.4452937303790326
tom-lyness,37,16,2,3.129603274731391,2.439870563649002,2.439870563649002,2.439870563649002,,0.6988099738612614,0.6988099738612614,,5.692221241106103,-0.05999559791656671
michele-boccamazzo,313,116,5,5.507713230688599,4.2607157620523965,4.2607157620523965,4.2607157620523965,4.2607157620523965,0.6027476898043843,0.6027476898043843,0.6027476898043843,6.442877636234804,0.33319876537197934
ed-k,193,113,4,6.344819796234539,5.27102233162856,5.27102233162856,5.27102233162856,5.27102233162856,0.43531297649106443,0.43531297649106443,0.43531297649106443,8.692509993941728,-0.1558570100499154
niklas,360,124,7,5.537887950116674,4.281606603191433,4.281606603191433,4.281606603191433,4.281606603191433,0.6092827246787734,0.6092827246787734,0.6092827246787734,6.188253605165897,0.3841375827650215
vera-bognar,905,165,4,5.818939583523185,4.01114867043473,4.01114867043473,4.01114867043473,4.01114867043473,0.6832687698329444,0.6832687698329444,0.6832687698329444,7.476933914493391,0.3319889188264266
jim-techfrog-alden,1507,730,35,8.741645956297805,6.612675726645023,6.612675726645023,6.612675726645023,6.612675726645023,0.4680413465791255,0.4680413465791255,0.4680413465791255,6.9748476821991785,0.4327737443950217
kiril-savino,621,180,13,5.718369226601052,4.512072915861331,4.512072915861331,4.512072915861331,4.512072915861331,0.6170818955739519,0.6170818955739519,0.6170818955739519,5.933704545578885,0.4678060619677724
ryan-glass,905,176,1,5.5247327187996005,4.161378957716931,4.161378957716931,4.161378957716931,4.161378957716931,0.6694655482091999,0.6694655482091999,0.6694655482091999,7.505813505242749,0.3287074270660182
hubert-munyazikwiye,773,297,5,6.548318709086538,5.1218321262665105,5.1218321262665105,5.1218321262665105,5.1218321262665105,0.568873466892472,0.568873466892472,0.568873466892472,6.574763387978836,0.41674411115326015
tina-hui,1803,918,35,9.019453224826657,6.922818309415163,6.922818309415163,6.922818309415163,6.922818309415163,0.4517488372707298,0.4517488372707298,0.4517488372707298,5.782210806959891,0.5569649144739809
tristan-leaver,20,17,2,3.9841837197791885,3.7581983433803154,3.7581983433803154,3.7581983433803154,,0.3308793358487329,0.3308793358487329,,9.643856189774725,-0.7032922127613707
ivan-alviso,218,50,3,5.053031079704698,1.5409137241140762,1.5409137241140762,1.5409137241140762,1.5409137241140762,0.8724265264040634,0.8724265264040634,0.8724265264040634,9.56287839295118,-0.24103665898881965
jake-mates,189,127,3,6.71398964668244,5.627022906211743,5.627022906211743,5.627022906211743,5.627022906211743,0.3821683885132059,0.3821683885132059,0.3821683885132059,9.689499882038005,-0.2845645792566508
stimorolthy,591,201,3,6.189607071163679,4.526909703182132,4.526909703182132,4.526909703182132,4.526909703182132,0.6128069992739281,0.6128069992739281,0.6128069992739281,7.428638209023331,0.28687776008972776
tolga-araboglu,89,52,2,5.194395228524743,4.301046831014996,4.301046831014996,4.301046831014996,,0.48890205322733454,0.48890205322733454,,7.985231727253412,-0.21791794916396315
robert-brand,411,232,1,7.306950194387422,5.456744302588948,5.456744302588948,5.456744302588948,5.456744302588948,0.4864584723111374,0.4864584723111374,0.4864584723111374,8.091205113426952,0.13291845136006575
phisut-phoophisit,3668,512,1,6.429359944236392,3.923039781749314,3.923039781749314,3.923039781749314,3.923039781749314,0.7386666002196931,0.7386666002196931,0.7386666002196931,8.17642985449282,0.39098269710856065
iriny-lopes,2,2,4,1.0,1.0,1.0,,,0.5000006468501839,,,8.034798962577268,0.5
julius-tarng,66,18,3,3.411858033414849,2.809366280828577,2.809366280828577,2.809366280828577,,0.6831140929977008,0.6831140929977008,,8.503035564030803,-0.3468795048763749
rob-t1,312,150,2,6.282257924023765,4.641015246472211,4.641015246472211,4.641015246472211,4.641015246472211,0.5590854891413573,0.5590854891413573,0.5590854891413573,9.037464557679229,-0.10617533152964803
tsai-wen-celia-chen,102,57,3,5.169093839633079,4.36273964667367,4.36273964667367,4.36273964667367,4.36273964667367,0.4949374003888634,0.4949374003888634,0.4949374003888634,5.233364616647626,0.3549372335787462
victor-castro,284,139,6,6.197345211700056,4.988207288662348,4.988207288662348,4.988207288662348,4.988207288662348,0.5102909459879369,0.5102909459879369,0.5102909459879369,6.245204982993189,0.3476381987731893
rob-g,587,176,1,6.015604544840311,4.58688716980085,4.58688716980085,4.58688716980085,4.58688716980085,0.6063238780454385,0.6063238780454385,0.6063238780454385,9.726591665996107,-0.0731284936689552
jules-latournerie,730,306,1,7.2596455074528885,5.308546970374761,5.308546970374761,5.308546970374761,5.308546970374761,0.5462840143185632,0.5462840143185632,0.5462840143185632,9.25429030279057,0.062216724673869364
kay-madati,118,76,7,5.788580042620098,4.863184909129924,4.863184909129924,4.863184909129924,4.863184909129924,0.43597688065859913,0.43597688065859913,0.43597688065859913,5.987303721095543,0.2455864675138691
tom-mascardo,1034,597,18,8.291012674243584,6.520464210519926,6.520464210519926,6.520464210519926,6.520464210519926,0.4478649287006401,0.4478649287006401,0.4478649287006401,6.635629718977878,0.43596260582677315
philippe-rogiest,888,304,10,7.029445423064357,5.101138586110789,5.101138586110789,5.101138586110789,5.101138586110789,0.5793455119242163,0.5793455119242163,0.5793455119242163,9.273700441979011,0.10132757428556206
sergey-gershtein,76,21,3,2.694187092991564,2.138930139737444,2.138930139737444,2.138930139737444,,0.7789537751261513,0.7789537751261513,,3.6047811389403615,0.5789204775383338
ted-valentin,245,138,4,6.595150909418243,5.431498030881648,5.431498030881648,5.431498030881648,5.431498030881648,0.43990799914110734,0.43990799914110734,0.43990799914110734,5.796163584439914,0.3908761922261358
nicole-p,256,95,2,5.907996016756427,4.71889400921659,4.71889400921659,4.71889400921659,4.71889400921659,0.5343828877395598,0.5343828877395598,0.5343828877395598,8.438262726073004,-0.06526037770985955
